,date,count
1249,2019-06-11,0
1250,2019-06-12,0
1251,2019-06-13,0
1252,2019-06-14,0
1253,2019-06-15,1
1254,2019-06-16,0
1255,2019-06-17,0
1256,2019-06-18,0
1257,2019-06-19,0
1258,2019-06-20,0
1259,2019-06-21,0
1260,2019-06-22,0
1261,2019-06-23,0
1262,2019-06-24,0
1263,2019-06-25,0
1264,2019-06-26,0
1265,2019-06-27,0
1266,2019-06-28,0
1267,2019-06-29,0
1268,2019-06-30,0
1269,2019-07-01,0
1270,2019-07-02,0
1271,2019-07-03,0
1272,2019-07-04,0
1273,2019-07-05,0
1274,2019-07-06,0
1275,2019-07-07,0
1276,2019-07-08,0
1277,2019-07-09,0
1278,2019-07-10,0
1279,2019-07-11,0
1280,2019-07-12,0
1281,2019-07-13,0
1282,2019-07-14,0
1283,2019-07-15,0
1284,2019-07-16,0
1285,2019-07-17,0
1286,2019-07-18,0
1287,2019-07-19,0
1288,2019-07-20,0
1289,2019-07-21,0
1290,2019-07-22,0
1291,2019-07-23,0
1292,2019-07-24,1
1293,2019-07-25,0
1294,2019-07-26,0
1295,2019-07-27,0
1296,2019-07-28,0
1297,2019-07-29,0
1298,2019-07-30,0
1299,2019-07-31,1
1300,2019-08-01,0
1301,2019-08-02,0
1302,2019-08-03,2
1303,2019-08-04,0
1304,2019-08-05,0
1305,2019-08-06,2
1306,2019-08-07,3
1307,2019-08-08,3
1308,2019-08-09,8
1309,2019-08-10,3
1310,2019-08-11,1
1311,2019-08-12,1
1312,2019-08-13,0
1313,2019-08-14,0
1314,2019-08-15,2
1315,2019-08-16,3
1316,2019-08-17,2
1317,2019-08-18,0
1318,2019-08-19,0
1319,2019-08-20,0
1320,2019-08-21,0
1321,2019-08-22,0
1322,2019-08-23,0
1323,2019-08-24,0
1324,2019-08-25,0
1325,2019-08-26,0
1326,2019-08-27,0
1327,2019-08-28,0
1328,2019-08-29,416
1329,2019-08-30,1
1330,2019-08-31,0
1331,2019-09-01,0
1332,2019-09-02,0
1333,2019-09-03,0
1334,2019-09-04,0
1335,2019-09-05,0
1336,2019-09-06,0
1337,2019-09-07,0
1338,2019-09-08,1
1339,2019-09-09,0
1340,2019-09-10,0
1341,2019-09-11,0
1342,2019-09-12,0
1343,2019-09-13,207
1344,2019-09-14,0
1345,2019-09-15,0
1346,2019-09-16,0
1347,2019-09-17,0
1348,2019-09-18,0
1349,2019-09-19,207
1350,2019-09-20,0
1351,2019-09-21,7
1352,2019-09-22,4
1353,2019-09-23,1
1354,2019-09-24,13
1355,2019-09-25,2380
1356,2019-09-26,5214
1357,2019-09-27,5475
1358,2019-09-28,1388
1359,2019-09-29,1205
1360,2019-09-30,227
1361,2019-10-01,397
1362,2019-10-02,1335
1363,2019-10-03,41
1364,2019-10-04,0
1365,2019-10-05,855
1366,2019-10-06,2135
1367,2019-10-07,2
1368,2019-10-08,1
1369,2019-10-09,3071
1370,2019-10-10,12327
1371,2019-10-11,4440
1372,2019-10-12,16136
1373,2019-10-13,24639
1374,2019-10-14,4342
1375,2019-10-15,2837
1376,2019-10-16,2528
1377,2019-10-17,1578
1378,2019-10-18,376
1379,2019-10-19,7643
1380,2019-10-20,6874
1381,2019-10-21,413
1382,2019-10-22,44759
1383,2019-10-23,26169
1384,2019-10-24,71651
1385,2019-10-25,382880
1386,2019-10-26,310807
1387,2019-10-27,643659
1388,2019-10-28,222340
1389,2019-10-29,204597
1390,2019-10-30,827
1391,2019-10-31,317
1392,2019-11-01,0
1393,2019-11-02,207
1394,2019-11-03,0
1395,2019-11-04,9
1396,2019-11-05,1549
1397,2019-11-06,16137
1398,2019-11-07,6151
1399,2019-11-08,15037
1400,2019-11-09,7771
1401,2019-11-10,7158
1402,2019-11-11,8537
1403,2019-11-12,3105
1404,2019-11-13,1844
1405,2019-11-14,1642
1406,2019-11-15,4707
1407,2019-11-16,2880
1408,2019-11-17,308
1409,2019-11-18,0
1410,2019-11-19,3
1411,2019-11-20,207
1412,2019-11-21,0
1413,2019-11-22,0
1414,2019-11-23,0
1415,2019-11-24,0
1416,2019-11-25,0
1417,2019-11-26,0
1418,2019-11-27,312
1419,2019-11-28,154
1420,2019-11-29,0
1421,2019-11-30,0
1422,2019-12-01,0
1423,2019-12-02,0
1424,2019-12-03,0
1425,2019-12-04,0
1426,2019-12-05,0
1427,2019-12-06,0
1428,2019-12-07,0
1429,2019-12-08,0
1430,2019-12-09,0
1431,2019-12-10,0
1432,2019-12-11,0
1433,2019-12-12,0
1434,2019-12-13,0
1435,2019-12-14,0
1436,2019-12-15,0
1437,2019-12-16,616
1438,2019-12-17,160
1439,2019-12-18,0
1440,2019-12-19,1
1441,2019-12-20,1
1442,2019-12-21,0
1443,2019-12-22,0
1444,2019-12-23,0
1445,2019-12-24,0
1446,2019-12-25,0
1447,2019-12-26,0
1448,2019-12-27,0
1449,2019-12-28,0
1450,2019-12-29,308
1451,2019-12-30,0
1452,2019-12-31,0
1453,2020-01-01,0
1454,2020-01-02,308
1455,2020-01-03,72
1456,2020-01-04,16
1457,2020-01-05,52
1458,2020-01-06,81
1459,2020-01-07,59
1460,2020-01-08,38
1461,2020-01-09,44
1462,2020-01-10,60
1463,2020-01-11,38
1464,2020-01-12,29
1465,2020-01-13,67
1466,2020-01-14,496
1467,2020-01-15,26
1468,2020-01-16,59
1469,2020-01-17,36
1470,2020-01-18,0
1471,2020-01-19,0
1472,2020-01-20,0
1473,2020-01-21,0
1474,2020-01-22,0
1475,2020-01-23,0
1476,2020-01-24,0
1477,2020-01-25,0
1478,2020-01-26,1
1479,2020-01-27,4424
1480,2020-01-28,1901
1481,2020-01-29,0
1482,2020-01-30,0
1483,2020-01-31,0
1484,2020-02-01,0
1485,2020-02-02,0
1486,2020-02-03,0
1487,2020-02-04,0
1488,2020-02-05,0
1489,2020-02-06,0
1490,2020-02-07,0
1491,2020-02-08,0
1492,2020-02-09,0
1493,2020-02-10,0
1494,2020-02-11,0
1495,2020-02-12,0
1496,2020-02-13,0
1497,2020-02-14,0
1498,2020-02-15,0
1499,2020-02-16,0
1500,2020-02-17,1
1501,2020-02-18,154
1502,2020-02-19,0
1503,2020-02-20,0
1504,2020-02-21,154
1505,2020-02-22,0
1506,2020-02-23,616
1507,2020-02-24,0
1508,2020-02-25,924
1509,2020-02-26,308
1510,2020-02-27,464
1511,2020-02-28,154
1512,2020-02-29,154
1513,2020-03-01,0
1514,2020-03-02,154
1515,2020-03-03,0
1516,2020-03-04,0
1517,2020-03-05,0
1518,2020-03-06,0
1519,2020-03-07,0
1520,2020-03-08,0
1521,2020-03-09,0
1522,2020-03-10,0
1523,2020-03-11,0
1524,2020-03-12,0
1525,2020-03-13,0
1526,2020-03-14,0
1527,2020-03-15,0
1528,2020-03-16,0
1529,2020-03-17,0
1530,2020-03-18,0
1531,2020-03-19,0
1532,2020-03-20,308
1533,2020-03-21,0
1534,2020-03-22,0
1535,2020-03-23,0
1536,2020-03-24,0
1537,2020-03-25,0
1538,2020-03-26,0
1539,2020-03-27,0
1540,2020-03-28,0
1541,2020-03-29,0
1542,2020-03-30,0
1543,2020-03-31,0
1544,2020-04-01,0
1545,2020-04-02,0
1546,2020-04-03,0
1547,2020-04-04,0
1548,2020-04-05,1
1549,2020-04-06,0
1550,2020-04-07,0
1551,2020-04-08,0
1552,2020-04-09,0
1553,2020-04-10,0
1554,2020-04-11,0
1555,2020-04-12,0
1556,2020-04-13,2
1557,2020-04-14,0
1558,2020-04-15,0
1559,2020-04-16,0
1560,2020-04-17,0
1561,2020-04-18,0
1562,2020-04-19,0
1563,2020-04-20,0
1564,2020-04-21,0
1565,2020-04-22,0
1566,2020-04-23,0
1567,2020-04-24,0
1568,2020-04-25,0
1569,2020-04-26,0
1570,2020-04-27,0
1571,2020-04-28,0
1572,2020-04-29,0
1573,2020-04-30,0
1574,2020-05-01,0
1575,2020-05-02,2
1576,2020-05-03,0
1577,2020-05-04,1
1578,2020-05-05,0
1579,2020-05-06,1
1580,2020-05-07,0
1581,2020-05-08,0
1582,2020-05-09,0
1583,2020-05-10,0
1584,2020-05-11,0
1585,2020-05-12,0
1586,2020-05-13,0
1587,2020-05-14,0
1588,2020-05-15,1
1589,2020-05-16,0
1590,2020-05-17,0
1591,2020-05-18,1
1592,2020-05-19,0
1593,2020-05-20,155
1594,2020-05-21,2
1595,2020-05-22,0
1596,2020-05-23,155
1597,2020-05-24,155
1598,2020-05-25,0
1599,2020-05-26,0
1600,2020-05-27,0
1601,2020-05-28,1
1602,2020-05-29,0
1603,2020-05-30,0
1604,2020-05-31,0
1605,2020-06-01,0
1606,2020-06-02,0
1607,2020-06-03,0
1608,2020-06-04,0
1609,2020-06-05,0
1610,2020-06-06,0
1611,2020-06-07,0
1612,2020-06-08,0
1613,2020-06-09,0
1614,2020-06-10,0
1615,2020-06-11,0
1616,2020-06-12,0
1617,2020-06-13,0
1618,2020-06-14,0
1619,2020-06-15,0
1620,2020-06-16,0
1621,2020-06-17,0
1622,2020-06-18,0
1623,2020-06-19,0
1624,2020-06-20,0
1625,2020-06-21,0
1626,2020-06-22,0
1627,2020-06-23,0
1628,2020-06-24,0
1629,2020-06-25,0
1630,2020-06-26,0
1631,2020-06-27,0
1632,2020-06-28,0
1633,2020-06-29,0
1634,2020-06-30,0
1635,2020-07-01,0
1636,2020-07-02,0
1637,2020-07-03,0
1638,2020-07-04,0
1639,2020-07-05,0
1640,2020-07-06,0
1641,2020-07-07,0
1642,2020-07-08,0
1643,2020-07-09,0
1644,2020-07-10,0
1645,2020-07-11,0
1646,2020-07-12,0
1647,2020-07-13,0
1648,2020-07-14,0
1649,2020-07-15,0
1650,2020-07-16,2
1651,2020-07-17,2
1652,2020-07-18,5
1653,2020-07-19,0
1654,2020-07-20,0
1655,2020-07-21,0
1656,2020-07-22,0
1657,2020-07-23,0
1658,2020-07-24,0
1659,2020-07-25,0
1660,2020-07-26,0
1661,2020-07-27,3
1662,2020-07-28,0
1663,2020-07-29,3
1664,2020-07-30,0
1665,2020-07-31,1
1666,2020-08-01,1
1667,2020-08-02,1
1668,2020-08-03,0
1669,2020-08-04,0
1670,2020-08-05,1
1671,2020-08-06,0
1672,2020-08-07,0
1673,2020-08-08,0
1674,2020-08-09,0
1675,2020-08-10,0
1676,2020-08-11,0
1677,2020-08-12,0
1678,2020-08-13,0
1679,2020-08-14,0
1680,2020-08-15,0
1681,2020-08-16,0
1682,2020-08-17,1
1683,2020-08-18,0
1684,2020-08-19,0
1685,2020-08-20,0
1686,2020-08-21,0
1687,2020-08-22,0
1688,2020-08-23,0
1689,2020-08-24,0
1690,2020-08-25,0
1691,2020-08-26,0
1692,2020-08-27,0
1693,2020-08-28,0
1694,2020-08-29,0
1695,2020-08-30,1
1696,2020-08-31,1
1697,2020-09-01,0
1698,2020-09-02,0
1699,2020-09-03,0
1700,2020-09-04,0
1701,2020-09-05,0
1702,2020-09-06,0
1703,2020-09-07,0
1704,2020-09-08,0
1705,2020-09-09,0
1706,2020-09-10,0
1707,2020-09-11,0
1708,2020-09-12,0
1709,2020-09-13,0
1710,2020-09-14,1
1711,2020-09-15,0
1712,2020-09-16,0
1713,2020-09-17,0
1714,2020-09-18,0
1715,2020-09-19,0
1716,2020-09-20,0
1717,2020-09-21,0
1718,2020-09-22,1
1719,2020-09-23,0
1720,2020-09-24,0
1721,2020-09-25,0
1722,2020-09-26,0
1723,2020-09-27,0
1724,2020-09-28,0
1725,2020-09-29,0
1726,2020-09-30,0
1727,2020-10-01,0
1728,2020-10-02,0
1729,2020-10-03,0
1730,2020-10-04,0
1731,2020-10-05,0
1732,2020-10-06,0
1733,2020-10-07,2
1734,2020-10-08,0
1735,2020-10-09,0
1736,2020-10-10,0
1737,2020-10-11,0
1738,2020-10-12,0
1739,2020-10-13,0
1740,2020-10-14,0
1741,2020-10-15,0
1742,2020-10-16,0
1743,2020-10-17,0
1744,2020-10-18,0
1745,2020-10-19,0
1746,2020-10-20,0
1747,2020-10-21,0
1748,2020-10-22,0
1749,2020-10-23,0
1750,2020-10-24,0
1751,2020-10-25,0
1752,2020-10-26,2
1753,2020-10-27,1
1754,2020-10-28,0
1755,2020-10-29,0
1756,2020-10-30,2
1757,2020-10-31,0
1758,2020-11-01,0
1759,2020-11-02,0
1760,2020-11-03,0
1761,2020-11-04,0
1762,2020-11-05,0
1763,2020-11-06,0
1764,2020-11-07,0
1765,2020-11-08,0
1766,2020-11-09,0
1767,2020-11-10,0
1768,2020-11-11,1
1769,2020-11-12,0
1770,2020-11-13,0
1771,2020-11-14,0
1772,2020-11-15,0
1773,2020-11-16,0
1774,2020-11-17,0
1775,2020-11-18,0
1776,2020-11-19,0
1777,2020-11-20,0
1778,2020-11-21,0
1779,2020-11-22,0
1780,2020-11-23,0
1781,2020-11-24,0
1782,2020-11-25,0
1783,2020-11-26,0
1784,2020-11-27,0
1785,2020-11-28,0
1786,2020-11-29,0
1787,2020-11-30,0
1788,2020-12-01,0
1789,2020-12-02,0
1790,2020-12-03,0
1791,2020-12-04,0
1792,2020-12-05,0
1793,2020-12-06,0
1794,2020-12-07,0
1795,2020-12-08,0
1796,2020-12-09,9
1797,2020-12-10,0
1798,2020-12-11,1
1799,2020-12-12,0
1800,2020-12-13,0
1801,2020-12-14,0
1802,2020-12-15,0
1803,2020-12-16,0
1804,2020-12-17,0
1805,2020-12-18,0
1806,2020-12-19,0
1807,2020-12-20,0
1808,2020-12-21,0
1809,2020-12-22,0
1810,2020-12-23,0
1811,2020-12-24,0
1812,2020-12-25,0
1813,2020-12-26,0
1814,2020-12-27,0
1815,2020-12-28,0
1816,2020-12-29,0
1817,2020-12-30,0
1818,2020-12-31,0
1819,2021-01-01,0
1820,2021-01-02,0
1821,2021-01-03,0
1822,2021-01-04,0
1823,2021-01-05,0
1824,2021-01-06,0
1825,2021-01-07,0
1826,2021-01-08,0
1827,2021-01-09,0
1828,2021-01-10,0
1829,2021-01-11,0
1830,2021-01-12,0
1831,2021-01-13,0
1832,2021-01-14,0
1833,2021-01-15,0
1834,2021-01-16,0
1835,2021-01-17,0
1836,2021-01-18,0
1837,2021-01-19,0
1838,2021-01-20,0
1839,2021-01-21,0
1840,2021-01-22,0
1841,2021-01-23,1
1842,2021-01-24,0
1843,2021-01-25,0
1844,2021-01-26,2
1845,2021-01-27,0
1846,2021-01-28,0
1847,2021-01-29,0
1848,2021-01-30,1
1849,2021-01-31,0
1850,2021-02-01,0
1851,2021-02-02,0
1852,2021-02-03,0
1853,2021-02-04,0
1854,2021-02-05,0
1855,2021-02-06,0
1856,2021-02-07,0
1857,2021-02-08,0
1858,2021-02-09,0
1859,2021-02-10,0
1860,2021-02-11,0
1861,2021-02-12,0
1862,2021-02-13,0
1863,2021-02-14,0
1864,2021-02-15,0
1865,2021-02-16,0
1866,2021-02-17,0
1867,2021-02-18,0
1868,2021-02-19,0
1869,2021-02-20,0
1870,2021-02-21,2
1871,2021-02-22,0
1872,2021-02-23,0
1873,2021-02-24,0
1874,2021-02-25,1
1875,2021-02-26,0
1876,2021-02-27,0
1877,2021-02-28,1
1878,2021-03-01,1
1879,2021-03-02,0
1880,2021-03-03,3
1881,2021-03-04,0
1882,2021-03-05,1
1883,2021-03-06,1
1884,2021-03-07,0
1885,2021-03-08,0
1886,2021-03-09,0
1887,2021-03-10,0
1888,2021-03-11,0
1889,2021-03-12,0
1890,2021-03-13,1
1891,2021-03-14,0
1892,2021-03-15,1
1893,2021-03-16,0
1894,2021-03-17,0
1895,2021-03-18,0
1896,2021-03-19,0
1897,2021-03-20,0
1898,2021-03-21,0
1899,2021-03-22,0
1900,2021-03-23,5
1901,2021-03-24,0
1902,2021-03-25,4
1903,2021-03-26,0
1904,2021-03-27,1
1905,2021-03-28,0
1906,2021-03-29,9
1907,2021-03-30,1
1908,2021-03-31,6
1909,2021-04-01,0
1910,2021-04-02,0
1911,2021-04-03,0
1912,2021-04-04,0
1913,2021-04-05,0
1914,2021-04-06,0
1915,2021-04-07,0
1916,2021-04-08,0
1917,2021-04-09,0
1918,2021-04-10,0
1919,2021-04-11,0
1920,2021-04-12,0
1921,2021-04-13,0
1922,2021-04-14,0
1923,2021-04-15,0
1924,2021-04-16,0
1925,2021-04-17,0
1926,2021-04-18,0
1927,2021-04-19,0
1928,2021-04-20,0
1929,2021-04-21,0
1930,2021-04-22,0
1931,2021-04-23,0
1932,2021-04-24,0
1933,2021-04-25,0
1934,2021-04-26,1
1935,2021-04-27,0
1936,2021-04-28,0
1937,2021-04-29,0
1938,2021-04-30,0
1939,2021-05-01,0
1940,2021-05-02,0
1941,2021-05-03,0
1942,2021-05-04,0
1943,2021-05-05,0
1944,2021-05-06,0
1945,2021-05-07,0
1946,2021-05-08,1
1947,2021-05-09,0
1948,2021-05-10,0
1949,2021-05-11,3
1950,2021-05-12,0
1951,2021-05-13,0
1952,2021-05-14,0
1953,2021-05-15,0
1954,2021-05-16,0
1955,2021-05-17,0
1956,2021-05-18,0
1957,2021-05-19,0
1958,2021-05-20,0
1959,2021-05-21,0
1960,2021-05-22,0
1961,2021-05-23,0
1962,2021-05-24,37
1963,2021-05-25,9
1964,2021-05-26,9
1965,2021-05-27,27
1966,2021-05-28,0
1967,2021-05-29,0
1968,2021-05-30,27
1969,2021-05-31,0
1970,2021-06-01,0
1971,2021-06-02,0
1972,2021-06-03,0
1973,2021-06-04,0
1974,2021-06-05,0
1975,2021-06-06,0
1976,2021-06-07,0
1977,2021-06-08,0
1978,2021-06-09,0
1979,2021-06-10,0
1980,2021-06-11,0
1981,2021-06-12,0
1982,2021-06-13,0
1983,2021-06-14,1
1984,2021-06-15,0
1985,2021-06-16,0
1986,2021-06-17,0
1987,2021-06-18,0
1988,2021-06-19,0
1989,2021-06-20,0
1990,2021-06-21,0
1991,2021-06-22,0
1992,2021-06-23,0
1993,2021-06-24,27
1994,2021-06-25,0
1995,2021-06-26,0
1996,2021-06-27,9
1997,2021-06-28,9
1998,2021-06-29,1
1999,2021-06-30,0
2000,2021-07-01,0
2001,2021-07-02,1
2002,2021-07-03,0
2003,2021-07-04,0
2004,2021-07-05,0
2005,2021-07-06,0
2006,2021-07-07,0
2007,2021-07-08,0
2008,2021-07-09,0
2009,2021-07-10,0
2010,2021-07-11,36
2011,2021-07-12,135
2012,2021-07-13,108
2013,2021-07-14,0
2014,2021-07-15,45
2015,2021-07-16,1
2016,2021-07-17,0
2017,2021-07-18,0
2018,2021-07-19,3
2019,2021-07-20,2
2020,2021-07-21,0
2021,2021-07-22,0
2022,2021-07-23,1
2023,2021-07-24,45
2024,2021-07-25,9
2025,2021-07-26,54
2026,2021-07-27,36
2027,2021-07-28,18
2028,2021-07-29,63
2029,2021-07-30,99
2030,2021-07-31,54
2031,2021-08-01,18
2032,2021-08-02,74
2033,2021-08-03,27
2034,2021-08-04,9
2035,2021-08-05,0
2036,2021-08-06,0
2037,2021-08-07,0
2038,2021-08-08,0
2039,2021-08-09,0
2040,2021-08-10,9
2041,2021-08-11,0
2042,2021-08-12,0
2043,2021-08-13,0
2044,2021-08-14,0
2045,2021-08-15,0
2046,2021-08-16,0
2047,2021-08-17,0
2048,2021-08-18,0
2049,2021-08-19,0
2050,2021-08-20,0
2051,2021-08-21,0
2052,2021-08-22,0
2053,2021-08-23,0
2054,2021-08-24,0
2055,2021-08-25,0
2056,2021-08-26,0
2057,2021-08-27,0
2058,2021-08-28,0
2059,2021-08-29,0
2060,2021-08-30,0
2061,2021-08-31,0
2062,2021-09-01,0
2063,2021-09-02,0
2064,2021-09-03,0
2065,2021-09-04,0
2066,2021-09-05,0
2067,2021-09-06,1
2068,2021-09-07,0
2069,2021-09-08,0
2070,2021-09-09,0
2071,2021-09-10,0
2072,2021-09-11,0
2073,2021-09-12,0
2074,2021-09-13,0
2075,2021-09-14,0
2076,2021-09-15,0
2077,2021-09-16,0
2078,2021-09-17,0
2079,2021-09-18,0
2080,2021-09-19,0
2081,2021-09-20,0
2082,2021-09-21,0
2083,2021-09-22,0
2084,2021-09-23,9
2085,2021-09-24,0
2086,2021-09-25,9
2087,2021-09-26,0
2088,2021-09-27,0
2089,2021-09-28,9
2090,2021-09-29,0
2091,2021-09-30,0
2092,2021-10-01,0
2093,2021-10-02,0
2094,2021-10-03,0
2095,2021-10-04,0
2096,2021-10-05,0
2097,2021-10-06,0
2098,2021-10-07,0
2099,2021-10-08,0
2100,2021-10-09,9
2101,2021-10-10,0
2102,2021-10-11,9
2103,2021-10-12,0
2104,2021-10-13,0
2105,2021-10-14,0
2106,2021-10-15,0
2107,2021-10-16,0
2108,2021-10-17,0
2109,2021-10-18,0
2110,2021-10-19,0
2111,2021-10-20,0
2112,2021-10-21,0
2113,2021-10-22,0
2114,2021-10-23,0
2115,2021-10-24,1
2116,2021-10-25,0
2117,2021-10-26,0
2118,2021-10-27,0
2119,2021-10-28,0
2120,2021-10-29,0
2121,2021-10-30,0
2122,2021-10-31,0
2123,2021-11-01,0
2124,2021-11-02,0
2125,2021-11-03,0
2126,2021-11-04,0
2127,2021-11-05,1
2128,2021-11-06,0
2129,2021-11-07,0
2130,2021-11-08,0
2131,2021-11-09,0
2132,2021-11-10,2
2133,2021-11-11,9
2134,2021-11-12,0
2135,2021-11-13,0
2136,2021-11-14,0
2137,2021-11-15,0
2138,2021-11-16,0
2139,2021-11-17,0
2140,2021-11-18,0
2141,2021-11-19,0
2142,2021-11-20,0
2143,2021-11-21,0
2144,2021-11-22,0
2145,2021-11-23,2
2146,2021-11-24,0
2147,2021-11-25,0
2148,2021-11-26,18
2149,2021-11-27,0
2150,2021-11-28,0
2151,2021-11-29,2
2152,2021-11-30,0
2153,2021-12-01,0
2154,2021-12-02,0
2155,2021-12-03,0
2156,2021-12-04,0
2157,2021-12-05,0
2158,2021-12-06,0
2159,2021-12-07,0
2160,2021-12-08,0
2161,2021-12-09,0
2162,2021-12-10,1
2163,2021-12-11,2
2164,2021-12-12,0
2165,2021-12-13,0
2166,2021-12-14,0
2167,2021-12-15,0
2168,2021-12-16,0
2169,2021-12-17,0
2170,2021-12-18,0
2171,2021-12-19,1
2172,2021-12-20,18
2173,2021-12-21,1
2174,2021-12-22,0
2175,2021-12-23,0
2176,2021-12-24,10
2177,2021-12-25,9
2178,2021-12-26,0
2179,2021-12-27,0
2180,2021-12-28,0
2181,2021-12-29,0
2182,2021-12-30,2
2183,2021-12-31,2
2184,2022-01-01,0
2185,2022-01-02,1
2186,2022-01-03,0
2187,2022-01-04,0
2188,2022-01-05,0
2189,2022-01-06,0
2190,2022-01-07,0
2191,2022-01-08,0
2192,2022-01-09,0
2193,2022-01-10,1
2194,2022-01-11,0
2195,2022-01-12,0
2196,2022-01-13,0
2197,2022-01-14,0
2198,2022-01-15,0
2199,2022-01-16,0
2200,2022-01-17,0
2201,2022-01-18,0
2202,2022-01-19,0
2203,2022-01-20,0
2204,2022-01-21,0
2205,2022-01-22,0
2206,2022-01-23,0
2207,2022-01-24,0
2208,2022-01-25,1
2209,2022-01-26,0
2210,2022-01-27,1
2211,2022-01-28,0
2212,2022-01-29,9
2213,2022-01-30,0
2214,2022-01-31,0
2215,2022-02-01,0
2216,2022-02-02,0
2217,2022-02-03,0
2218,2022-02-04,0
2219,2022-02-05,0
2220,2022-02-06,0
2221,2022-02-07,0
2222,2022-02-08,0
2223,2022-02-09,1
2224,2022-02-10,0
2225,2022-02-11,0
2226,2022-02-12,0
2227,2022-02-13,0
2228,2022-02-14,0
2229,2022-02-15,0
2230,2022-02-16,1
2231,2022-02-17,0
2232,2022-02-18,0
2233,2022-02-19,0
2234,2022-02-20,0
2235,2022-02-21,2
2236,2022-02-22,1
2237,2022-02-23,0
2238,2022-02-24,0
2239,2022-02-25,0
2240,2022-02-26,0
2241,2022-02-27,1
2242,2022-02-28,0
2243,2022-03-01,0
2244,2022-03-02,1
2245,2022-03-03,0
2246,2022-03-04,0
2247,2022-03-05,0
2248,2022-03-06,0
2249,2022-03-07,0
2250,2022-03-08,0
2251,2022-03-09,1
2252,2022-03-10,0
2253,2022-03-11,0
2254,2022-03-12,0
2255,2022-03-13,0
2256,2022-03-14,0
2257,2022-03-15,0
2258,2022-03-16,0
2259,2022-03-17,0
2260,2022-03-18,0
2261,2022-03-19,0
2262,2022-03-20,0
2263,2022-03-21,0
2264,2022-03-22,0
2265,2022-03-23,1
2266,2022-03-24,0
2267,2022-03-25,0
2268,2022-03-26,0
2269,2022-03-27,0
2270,2022-03-28,0
2271,2022-03-29,0
2272,2022-03-30,0
2273,2022-03-31,0
2274,2022-04-01,0
2275,2022-04-02,0
2276,2022-04-03,0
2277,2022-04-04,0
2278,2022-04-05,0
2279,2022-04-06,0
2280,2022-04-07,0
2281,2022-04-08,0
2282,2022-04-09,0
2283,2022-04-10,0
2284,2022-04-11,0
2285,2022-04-12,0
2286,2022-04-13,0
2287,2022-04-14,0
2288,2022-04-15,0
2289,2022-04-16,0
2290,2022-04-17,0
2291,2022-04-18,0
2292,2022-04-19,0
2293,2022-04-20,0
2294,2022-04-21,0
2295,2022-04-22,1
2296,2022-04-23,0
2297,2022-04-24,0
2298,2022-04-25,0
2299,2022-04-26,0
2300,2022-04-27,1
2301,2022-04-28,0
2302,2022-04-29,1
2303,2022-04-30,0
2304,2022-05-01,0
2305,2022-05-02,0
2306,2022-05-03,0
2307,2022-05-04,0
2308,2022-05-05,0
2309,2022-05-06,0
2310,2022-05-07,0
2311,2022-05-08,0
2312,2022-05-09,0
2313,2022-05-10,0
2314,2022-05-11,0
2315,2022-05-12,1
2316,2022-05-13,0
2317,2022-05-14,0
2318,2022-05-15,0
2319,2022-05-16,0
2320,2022-05-17,0
2321,2022-05-18,2
2322,2022-05-19,0
2323,2022-05-20,1
2324,2022-05-21,0
2325,2022-05-22,0
2326,2022-05-23,0
2327,2022-05-24,0
2328,2022-05-25,0
2329,2022-05-26,0
2330,2022-05-27,0
2331,2022-05-28,0
2332,2022-05-29,0
2333,2022-05-30,1
2334,2022-05-31,0
2335,2022-06-01,0
2336,2022-06-02,0
2337,2022-06-03,0
2338,2022-06-04,0
2339,2022-06-05,0
2340,2022-06-06,0
2341,2022-06-07,1
2342,2022-06-08,3
2343,2022-06-09,0
2344,2022-06-10,0
2345,2022-06-11,1
2346,2022-06-12,5
2347,2022-06-13,1
2348,2022-06-14,1
2349,2022-06-15,0
2350,2022-06-16,0
2351,2022-06-17,0
2352,2022-06-18,0
2353,2022-06-19,0
2354,2022-06-20,0
2355,2022-06-21,0
2356,2022-06-22,0
2357,2022-06-23,0
2358,2022-06-24,0
2359,2022-06-25,0
2360,2022-06-26,0
2361,2022-06-27,0
2362,2022-06-28,0
2363,2022-06-29,0
2364,2022-06-30,0
2365,2022-07-01,9
2366,2022-07-02,0
2367,2022-07-03,9
2368,2022-07-04,0
2369,2022-07-05,0
2370,2022-07-06,0
2371,2022-07-07,0
2372,2022-07-08,0
2373,2022-07-09,0
2374,2022-07-10,0
2375,2022-07-11,0
2376,2022-07-12,0
2377,2022-07-13,0
2378,2022-07-14,0
2379,2022-07-15,0
2380,2022-07-16,0
2381,2022-07-17,0
2382,2022-07-18,0
2383,2022-07-19,0
2384,2022-07-20,0
2385,2022-07-21,0
2386,2022-07-22,0
2387,2022-07-23,0
2388,2022-07-24,1
2389,2022-07-25,0
2390,2022-07-26,0
2391,2022-07-27,0
2392,2022-07-28,0
2393,2022-07-29,0
2394,2022-07-30,0
2395,2022-07-31,0
2396,2022-08-01,0
2397,2022-08-02,0
2398,2022-08-03,0
2399,2022-08-04,0
2400,2022-08-05,0
2401,2022-08-06,0
2402,2022-08-07,1
